TripID_out,DayID,IndividualID,Age_Group,Gender,Segment,TravDay,TripPurpFrom_B01ID_out,TripPurpTo_B01ID_out,TripStart_out,TripEnd_out,TripDisExSW_out,TripTravTime_out,Average_Speed_mph_out,TripStart_return,TripEnd_return,TripDisExSW_return,TripTravTime_return,Average_Speed_mph_return
2023049521,2023026142,2023004339,21-29,Male,Male 21-29,4,23,1,440,465,11,25,26.4,885,905,11,20,33
2023159893,2023081775,2023013751,50-59,Male,Male 50-59,1,23,1,360,435,50,75,40,1110,1185,50,75,40
2023181056,2023092408,2023015548,40-49,Male,Male 40-49,1,23,1,360,380,18,20,54,1020,1065,18,45,24
2023160959,2023082244,2023013838,50-59,Male,Male 50-59,1,23,1,410,445,17,35,29.1,1075,1108,18,33,32.7
2023054543,2023028654,2023004774,40-49,Male,Male 40-49,3,23,1,390,570,68,180,22.7,780,870,75,90,50
2023189510,2023097086,2023016311,30-39,Male,Male 30-39,3,23,1,480,510,17,30,34,960,1000,17,40,25.5
2023080884,2023041847,2023006989,40-49,Male,Male 40-49,1,23,1,330,360,15,30,30,870,900,15,30,30
2023102440,2023053706,2023008979,60+,Female,Female 60+,2,23,1,500,535,20,35,34.3,1050,1090,21,40,31.5
2023000688,2023000414,2023000068,50-59,Female,Female 50-59,1,23,1,445,480,15,35,25.7,1005,1035,15,30,30
2023145286,2023074779,2023012557,60+,Female,Female 60+,5,23,1,420,510,61,90,40.7,1200,1290,61,90,40.7
2023054514,2023028632,2023004771,50-59,Male,Male 50-59,2,23,1,210,250,10,40,15,890,940,10,50,12
2023113463,2023059265,2023009929,50-59,Female,Female 50-59,3,23,1,317,360,13.8,25,33.1,720,750,13.8,30,27.6
2023165513,2023084604,2023014228,50-59,Male,Male 50-59,2,23,1,900,975,15,75,12,1410,45,15,75,12
2023126813,2023065461,2023010951,40-49,Female,Female 40-49,4,23,1,909,947,13,38,20.5,1320,1340,13,20,39
2023133430,2023068519,2023011466,60+,Male,Male 60+,3,23,1,300,330,11,30,22,870,900,11,30,22
2023127756,2023065875,2023011017,40-49,Male,Male 40-49,5,23,1,240,290,33,50,39.6,900,960,33,60,33
2023044422,2023023633,2023003902,21-29,Male,Male 21-29,1,23,1,435,465,11,30,22,1200,1230,11,30,22
2023034837,2023018191,2023002986,60+,Male,Male 60+,5,23,1,465,510,15,45,20,1050,1110,15,60,15
2023067529,2023035388,2023005932,50-59,Female,Female 50-59,3,23,1,510,540,11,30,22,990,1020,11,30,22
2023133426,2023068517,2023011466,60+,Male,Male 60+,1,23,1,300,330,11,30,22,870,900,11,30,22
2023161056,2023082288,2023013844,30-39,Female,Female 30-39,3,23,1,385,410,13,25,31.2,905,930,13,25,31.2
2023167166,2023085307,2023014339,21-29,Male,Male 21-29,5,23,1,510,540,10,30,20,1050,1080,10,30,20
2023019341,2023010104,2023001664,40-49,Female,Female 40-49,3,23,1,470,510,12,40,18,900,930,12,30,24
2023166339,2023085011,2023014289,50-59,Female,Female 50-59,3,23,1,405,435,19,30,38,1245,1275,19,30,38
2023172941,2023088197,2023014831,30-39,Male,Male 30-39,4,23,1,330,350,12.1,20,36.3,995,1015,12.1,20,36.3
2023035513,2023018713,2023003061,40-49,Male,Male 40-49,2,23,1,300,345,28,45,37.3,855,900,28,45,37.3
2023134195,2023068923,2023011563,50-59,Male,Male 50-59,1,23,1,780,815,13,35,22.3,1325,1350,13,25,31.2
2023000692,2023000416,2023000068,50-59,Female,Female 50-59,3,23,1,445,480,15,35,25.7,1005,1035,15,30,30
